no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,type_of_meal_plan,required_car_parking_space,room_type_reserved,lead_time,arrival_year,arrival_month,arrival_date,market_segment_type,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,avg_price_per_room,no_of_special_requests,booking_canceled
0.3,-0.26,-0.93,-0.14,-0.49,-0.18,-0.51,-0.77,0.47,-0.46,0.27,-0.81,-0.16,-0.06,-0.09,-0.53,-0.79,Yes
-1.63,-0.26,0.22,-1.56,2.37,-0.18,-0.51,-0.95,0.47,-1.77,0.73,0.66,-0.16,-0.06,-0.09,-0.76,-0.79,No
0.3,-0.26,1.37,0.56,-0.49,-0.18,-0.51,-0.83,0.47,0.51,-0.53,0.66,-0.16,-0.06,-0.09,-1.14,0.48,No
0.3,-0.26,-0.93,-0.85,-0.49,-0.18,-0.51,-0.96,-2.14,1.49,1.65,0.66,-0.16,-0.06,-0.09,-0.18,-0.79,No
0.3,-0.26,0.22,-1.56,2.37,-0.18,-0.51,0.13,0.47,0.51,0.27,0.66,-0.16,-0.06,-0.09,-0.4,1.76,Yes
0.3,-0.26,1.37,-0.85,2.37,-0.18,-0.51,-0.64,0.47,-1.44,0.5,0.66,-0.16,-0.06,-0.09,-0.27,-0.79,Yes
0.3,-0.26,0.22,-0.14,-0.49,-0.18,1.64,-0.04,0.47,-1.12,1.42,0.66,-0.16,-0.06,-0.09,-0.2,0.48,No
0.3,-0.26,-0.93,1.27,-0.49,-0.18,-0.51,-0.98,0.47,-0.46,-1.56,0.66,-0.16,-0.06,-0.09,-0.87,0.48,No
0.3,-0.26,0.22,1.27,2.37,-0.18,-0.51,-0.76,0.47,1.16,-0.41,0.66,-0.16,-0.06,-0.09,-0.82,-0.79,Yes
0.3,-0.26,1.37,3.4,-0.49,-0.18,-0.51,2.92,0.47,-0.14,0.85,0.66,-0.16,-0.06,-0.09,-0.59,-0.79,Yes
0.3,-0.26,-0.93,-0.85,2.37,-0.18,-0.51,-0.21,0.47,-0.14,0.73,0.66,-0.16,-0.06,-0.09,-0.64,0.48,No
0.3,-0.26,1.37,0.56,-0.49,-0.18,-0.51,-0.6,0.47,-1.12,-0.87,0.66,-0.16,-0.06,-0.09,-0.03,0.48,No
0.3,4.71,0.22,-0.14,-0.49,-0.18,3.07,0.46,0.47,0.19,-0.07,0.66,-0.16,-0.06,-0.09,2.19,-0.79,Yes
0.3,-0.26,-0.93,0.56,2.37,-0.18,-0.51,0.13,0.47,0.51,-1.33,0.66,-0.16,-0.06,-0.09,0.14,0.48,Yes
0.3,-0.26,1.37,1.98,2.37,-0.18,-0.51,-0.92,0.47,0.51,1.3,0.66,-0.16,-0.06,-0.09,0.44,-0.79,Yes
0.3,-0.26,1.37,-0.14,2.37,-0.18,-0.51,0.75,0.47,0.84,0.85,0.66,-0.16,-0.06,-0.09,-0.51,0.48,No
0.3,-0.26,1.37,-0.14,2.37,-0.18,-0.51,-0.81,0.47,0.19,-0.3,0.66,-0.16,-0.06,-0.09,-0.1,-0.79,Yes
-1.63,-0.26,1.37,-0.85,-0.49,-0.18,-0.51,-0.78,0.47,-0.79,0.73,0.66,-0.16,-0.06,-0.09,1.24,0.48,No
0.3,-0.26,0.22,-1.56,2.37,-0.18,-0.51,-0.78,0.47,0.84,1.19,0.66,-0.16,-0.06,-0.09,-0.41,0.48,No
0.3,-0.26,-0.93,0.56,-0.49,-0.18,1.64,-0.81,0.47,-0.46,0.73,0.66,-0.16,-0.06,-0.09,-0.46,0.48,Yes
0.3,-0.26,-0.93,0.56,-0.49,-0.18,1.64,-0.14,0.47,-0.79,-0.41,0.66,-0.16,-0.06,-0.09,0.15,-0.79,No
0.3,-0.26,1.37,-0.14,2.37,-0.18,-0.51,0.18,0.47,0.84,1.65,0.66,-0.16,-0.06,-0.09,-0.25,-0.79,Yes
-1.63,-0.26,-0.93,0.56,-0.49,-0.18,-0.51,-0.97,-2.14,1.49,1.76,-2.28,-0.16,-0.06,-0.09,-1.1,-0.79,No
0.3,2.22,0.22,-0.14,-0.49,-0.18,3.07,-0.29,0.47,-1.44,1.53,0.66,-0.16,-0.06,-0.09,1.42,-0.79,Yes
0.3,-0.26,-0.93,1.27,2.37,-0.18,-0.51,-0.86,0.47,-1.44,0.16,0.66,-0.16,-0.06,-0.09,0.42,-0.79,Yes
-1.63,-0.26,-0.93,-0.85,-0.49,-0.18,-0.51,-0.92,0.47,-2.09,0.05,0.66,-0.16,-0.06,-0.09,-0.53,-0.79,No
0.3,-0.26,-0.93,-0.14,2.37,-0.18,-0.51,-0.81,0.47,0.84,1.42,0.66,-0.16,-0.06,-0.09,-0.67,0.48,Yes
0.3,-0.26,-0.93,0.56,-0.49,-0.18,-0.51,-0.45,0.47,-0.79,-1.33,0.66,-0.16,-0.06,-0.09,0.16,0.48,No
-1.63,-0.26,1.37,-0.85,-0.49,-0.18,1.64,0.3,0.47,-0.46,0.39,0.66,-0.16,-0.06,-0.09,0.73,0.48,No
0.3,-0.26,0.22,-1.56,2.37,-0.18,-0.51,-0.98,0.47,-1.12,-0.87,-0.81,-0.16,-0.06,-0.09,-0.81,0.48,Yes
0.3,-0.26,-0.93,0.56,-0.49,-0.18,-0.51,2.39,0.47,0.84,1.53,0.66,-0.16,-0.06,-0.09,0.06,1.76,Yes
0.3,-0.26,0.22,-0.14,-0.49,-0.18,-0.51,-0.44,-2.14,1.16,0.27,0.66,-0.16,-0.06,-0.09,-0.58,-0.79,Yes
0.3,-0.26,0.22,0.56,2.37,-0.18,-0.51,-0.12,0.47,-1.44,1.65,0.66,-0.16,-0.06,-0.09,-1.02,-0.79,Yes
0.3,-0.26,0.22,-0.14,-0.49,-0.18,0.21,-0.35,0.47,0.84,1.53,0.66,-0.16,-0.06,-0.09,0.17,1.76,Yes
0.3,-0.26,0.22,0.56,-0.49,-0.18,-0.51,-0.25,0.47,0.51,1.19,0.66,-0.16,-0.06,-0.09,0.93,0.48,No
0.3,-0.26,-0.93,-0.85,2.37,-0.18,-0.51,-0.86,0.47,0.19,-1.21,0.66,-0.16,-0.06,-0.09,0.46,-0.79,Yes
0.3,-0.26,-0.93,-0.14,-0.49,-0.18,-0.51,0.01,0.47,-0.79,0.62,0.66,-0.16,-0.06,-0.09,0.06,-0.79,Yes
-1.63,-0.26,-0.93,-0.85,0.46,-0.18,-0.51,0.15,-2.14,0.84,-1.33,0.66,-0.16,-0.06,-0.09,-1.0,0.48,No
2.23,-0.26,1.37,1.27,-0.49,-0.18,-0.51,-0.62,0.47,1.49,-1.44,0.66,-0.16,-0.06,-0.09,-0.6,-0.79,No
0.3,-0.26,-0.93,0.56,-0.49,-0.18,3.07,-0.98,0.47,0.19,-1.1,0.66,-0.16,-0.06,-0.09,2.91,-0.79,No
-1.63,-0.26,-0.93,-0.14,-0.49,-0.18,1.64,-0.83,0.47,-0.79,-0.75,-2.28,-0.16,-0.06,-0.09,0.19,-0.79,Yes
0.3,-0.26,1.37,-0.85,-0.49,-0.18,-0.51,0.21,0.47,0.84,-1.67,0.66,-0.16,-0.06,-0.09,0.56,-0.79,No
-1.63,-0.26,0.22,-0.85,-0.49,-0.18,1.64,0.08,0.47,0.84,-1.67,0.66,-0.16,-0.06,-0.09,0.27,3.03,No
0.3,-0.26,-0.93,1.98,-0.49,-0.18,0.21,0.15,0.47,-1.12,1.08,0.66,-0.16,-0.06,-0.09,-0.57,0.48,No
0.3,-0.26,0.22,-0.14,-0.49,-0.18,-0.51,0.02,0.47,0.84,0.85,0.66,-0.16,-0.06,-0.09,-0.23,0.48,Yes
0.3,4.71,1.37,-0.85,-0.49,-0.18,3.07,-0.74,0.47,-0.46,-1.56,0.66,-0.16,-0.06,-0.09,2.2,0.48,Yes
0.3,-0.26,-0.93,-0.14,-0.49,-0.18,-0.51,0.75,0.47,-0.46,-0.87,0.66,-0.16,-0.06,-0.09,0.74,-0.79,Yes
0.3,-0.26,1.37,-0.85,-0.49,-0.18,-0.51,-0.99,0.47,-0.79,-0.07,-0.81,-0.16,-0.06,-0.09,-0.53,-0.79,No
0.3,-0.26,0.22,-0.85,2.37,-0.18,-0.51,-0.68,0.47,1.16,0.39,0.66,-0.16,-0.06,-0.09,-0.44,-0.79,Yes
0.3,-0.26,-0.93,-0.14,-0.49,-0.18,1.64,0.16,0.47,-0.46,1.53,0.66,-0.16,-0.06,-0.09,0.78,0.48,Yes
0.3,-0.26,1.37,1.98,-0.49,-0.18,1.64,-0.06,0.47,-1.44,-1.67,0.66,-0.16,-0.06,-0.09,-1.14,-0.79,Yes
-1.63,-0.26,0.22,1.98,-0.49,-0.18,-0.51,2.28,0.47,1.16,0.62,0.66,-0.16,-0.06,-0.09,-0.84,-0.79,Yes
0.3,-0.26,-0.93,-0.85,-0.49,-0.18,-0.51,-0.27,0.47,-1.44,1.53,-0.81,-0.16,-0.06,-0.09,-1.1,-0.79,No
2.23,-0.26,0.22,-0.85,-0.49,-0.18,1.64,0.3,0.47,0.19,-1.21,0.66,-0.16,-0.06,-0.09,1.24,-0.79,Yes
0.3,-0.26,-0.93,-0.85,2.37,-0.18,-0.51,-0.74,0.47,0.19,1.3,0.66,-0.16,-0.06,-0.09,-1.13,-0.79,Yes
0.3,-0.26,-0.93,-0.14,-0.49,-0.18,-0.51,-0.4,-2.14,0.84,0.27,0.66,-0.16,-0.06,-0.09,-0.5,0.48,Yes
0.3,-0.26,1.37,-0.85,-0.49,-0.18,-0.51,-0.98,-2.14,0.84,0.39,0.66,-0.16,-0.06,-0.09,0.45,0.48,No
0.3,-0.26,0.22,-0.85,-0.49,-0.18,1.64,-0.2,0.47,-1.12,-0.3,0.66,-0.16,-0.06,-0.09,0.29,-0.79,Yes
0.3,-0.26,1.37,1.98,-0.49,-0.18,0.21,1.75,0.47,-1.12,-0.53,0.66,-0.16,-0.06,-0.09,-0.58,0.48,Yes
0.3,-0.26,1.37,1.27,-0.49,-0.18,-0.51,0.2,0.47,0.51,1.53,-0.81,-0.16,-0.06,-0.09,-0.65,0.48,No
0.3,-0.26,-0.93,-0.85,2.37,-0.18,-0.51,-0.63,0.47,0.84,-0.3,0.66,-0.16,-0.06,-0.09,0.62,-0.79,Yes
0.3,-0.26,0.22,-0.14,-0.49,-0.18,-0.51,0.31,0.47,0.84,-1.56,0.66,-0.16,-0.06,-0.09,-0.2,-0.79,Yes
-1.63,-0.26,-0.93,-0.14,-0.49,-0.18,-0.51,-0.97,0.47,1.49,-1.56,-2.28,-0.16,-0.06,-0.09,-0.69,-0.79,No
0.3,-0.26,2.51,1.98,-0.49,-0.18,-0.51,-0.51,0.47,-1.77,-0.07,0.66,-0.16,-0.06,-0.09,-0.85,-0.79,Yes
0.3,-0.26,-0.93,-0.14,-0.49,-0.18,-0.51,1.96,0.47,-0.46,-1.67,0.66,-0.16,-0.06,-0.09,-0.2,-0.79,Yes
0.3,-0.26,-0.93,0.56,-0.49,-0.18,1.64,1.78,0.47,0.51,-1.1,0.66,-0.16,-0.06,-0.09,-0.02,0.48,Yes
-1.63,-0.26,3.66,2.69,-0.49,-0.18,1.64,-0.53,0.47,0.19,-1.44,0.66,-0.16,-0.06,-0.09,1.31,0.48,Yes
0.3,-0.26,0.22,-1.56,2.37,-0.18,-0.51,-0.98,0.47,-1.12,-0.53,0.66,-0.16,-0.06,-0.09,-0.41,-0.79,No
0.3,-0.26,1.37,0.56,2.37,-0.18,-0.51,-0.6,0.47,-1.44,1.19,0.66,-0.16,-0.06,-0.09,-0.44,0.48,Yes
0.3,-0.26,0.22,0.56,-0.49,-0.18,1.64,0.0,0.47,-0.14,-0.53,-0.81,-0.16,-0.06,-0.09,-0.21,-0.79,No
0.3,-0.26,1.37,0.56,2.37,-0.18,-0.51,0.14,0.47,1.49,-1.21,0.66,-0.16,-0.06,-0.09,-1.59,-0.79,Yes
0.3,-0.26,1.37,-0.85,0.46,-0.18,-0.51,0.52,0.47,0.84,0.85,-0.81,-0.16,-0.06,-0.09,0.71,-0.79,Yes
0.3,-0.26,-0.93,-0.14,-0.49,-0.18,1.64,0.57,0.47,1.16,-0.53,0.66,-0.16,-0.06,-0.09,0.54,0.48,Yes
0.3,-0.26,0.22,-0.14,2.37,-0.18,-0.51,-0.6,0.47,1.16,1.19,0.66,-0.16,-0.06,-0.09,-0.44,-0.79,Yes
0.3,2.22,1.37,-0.85,-0.49,-0.18,1.64,1.12,0.47,0.19,0.27,0.66,-0.16,-0.06,-0.09,1.59,-0.79,Yes
0.3,-0.26,-0.93,-0.85,2.37,-0.18,-0.51,-0.76,0.47,-1.12,-0.64,0.66,-0.16,-0.06,-0.09,-0.15,-0.79,Yes
0.3,-0.26,0.22,-1.56,-0.49,-0.18,-0.51,2.82,0.47,1.16,0.85,0.66,-0.16,-0.06,-0.09,-0.73,-0.79,No
2.23,-0.26,5.96,8.36,0.46,-0.18,1.64,0.62,0.47,-0.14,-1.21,0.66,-0.16,-0.06,-0.09,2.98,-0.79,Yes
0.3,-0.26,1.37,-0.14,-0.49,-0.18,-0.51,-0.58,0.47,0.51,0.27,0.66,-0.16,-0.06,-0.09,-0.41,-0.79,Yes
0.3,-0.26,0.22,-0.14,-0.49,-0.18,-0.51,0.13,0.47,-0.46,0.27,-0.81,-0.16,-0.06,-0.09,-0.5,-0.79,No
0.3,-0.26,0.22,-0.85,-0.49,5.59,-0.51,-0.32,0.47,-0.46,1.19,0.66,-0.16,-0.06,-0.09,0.35,0.48,No
0.3,2.22,-0.93,-0.14,-0.49,-0.18,-0.51,-0.49,0.47,1.49,1.65,0.66,-0.16,-0.06,-0.09,0.19,1.76,Yes
-1.63,-0.26,0.22,-0.14,-0.49,-0.18,-0.51,1.27,0.47,0.51,0.96,0.66,-0.16,-0.06,-0.09,-0.47,-0.79,Yes
0.3,2.22,0.22,0.56,-0.49,-0.18,-0.51,-0.23,0.47,-0.79,-1.67,0.66,-0.16,-0.06,-0.09,0.51,-0.79,Yes
0.3,-0.26,0.22,0.56,-0.49,-0.18,1.64,-0.56,0.47,-0.46,1.3,0.66,-0.16,-0.06,-0.09,1.31,4.3,No
0.3,-0.26,-0.93,0.56,2.37,-0.18,-0.51,0.61,0.47,-0.14,-0.98,0.66,-0.16,-0.06,-0.09,0.36,0.48,No
0.3,-0.26,0.22,1.27,-0.49,-0.18,0.21,-0.82,-2.14,1.49,0.39,0.66,-0.16,-0.06,-0.09,-0.75,0.48,Yes
-1.63,-0.26,0.22,-0.14,-0.49,-0.18,-0.51,-0.76,-2.14,0.51,1.65,-2.28,-0.16,-0.06,-0.09,0.04,0.48,Yes
2.23,-0.26,0.22,-0.14,-0.49,-0.18,-0.51,2.21,0.47,1.16,0.16,0.66,-0.16,-0.06,-0.09,0.26,-0.79,No
0.3,-0.26,1.37,4.11,-0.49,-0.18,-0.51,-0.64,-2.14,0.51,-0.98,0.66,-0.16,-0.06,-0.09,-2.09,0.48,Yes
-1.63,-0.26,0.22,-1.56,-0.49,-0.18,-0.51,-0.99,0.47,-1.77,-0.87,0.66,-0.16,-0.06,-0.09,-2.95,-0.79,No
0.3,-0.26,-0.93,-1.56,2.37,-0.18,-0.51,-0.96,0.47,0.51,0.27,0.66,-0.16,-0.06,-0.09,-0.24,1.76,No
0.3,-0.26,-0.93,-0.85,-0.49,-0.18,-0.51,-0.56,0.47,-0.14,-0.75,0.66,-0.16,-0.06,-0.09,0.18,-0.79,Yes
0.3,-0.26,1.37,-0.85,2.37,-0.18,-0.51,0.47,0.47,0.51,-0.53,0.66,-0.16,-0.06,-0.09,0.38,1.76,No
0.3,-0.26,-0.93,0.56,2.37,-0.18,-0.51,-0.98,0.47,-0.14,-1.21,0.66,-0.16,-0.06,-0.09,1.67,-0.79,Yes
0.3,-0.26,1.37,0.56,-0.49,-0.18,1.64,-0.99,0.47,-1.77,-1.1,0.66,-0.16,-0.06,-0.09,0.25,-0.79,Yes
2.23,-0.26,-0.93,0.56,-0.49,-0.18,1.64,-0.43,0.47,-1.44,1.08,0.66,-0.16,-0.06,-0.09,0.96,-0.79,Yes
0.3,-0.26,1.37,-0.85,2.37,-0.18,-0.51,-0.93,0.47,0.19,-0.98,0.66,-0.16,-0.06,-0.09,0.15,0.48,No
-1.63,-0.26,0.22,-1.56,-0.49,-0.18,-0.51,-0.32,0.47,1.16,-0.75,0.66,-0.16,-0.06,-0.09,-2.95,-0.79,No
0.3,-0.26,0.22,0.56,-0.49,-0.18,-0.51,2.35,0.47,0.84,1.19,0.66,-0.16,-0.06,-0.09,-0.37,-0.79,Yes
0.3,-0.26,0.22,-0.14,2.37,-0.18,-0.51,-0.43,0.47,-1.44,-0.53,0.66,-0.16,-0.06,-0.09,-0.83,-0.79,Yes
0.3,-0.26,1.37,1.98,-0.49,-0.18,-0.51,-0.89,-2.14,0.51,0.73,0.66,-0.16,-0.06,-0.09,0.52,0.48,No
0.3,-0.26,-0.93,-0.85,-0.49,-0.18,1.64,-0.92,0.47,1.49,-1.67,0.66,-0.16,-0.06,-0.09,1.03,0.48,Yes
2.23,-0.26,1.37,-0.14,-0.49,-0.18,1.64,-0.54,0.47,-1.44,0.96,0.66,-0.16,-0.06,-0.09,-0.47,-0.79,Yes
0.3,-0.26,-0.93,-0.14,-0.49,-0.18,1.64,-0.12,0.47,-1.12,0.27,0.66,-0.16,-0.06,-0.09,0.46,-0.79,Yes
0.3,-0.26,0.22,0.56,-0.49,-0.18,-0.51,-0.97,-2.14,1.16,-0.98,0.66,-0.16,-0.06,-0.09,0.12,0.48,No
0.3,-0.26,0.22,0.56,0.46,-0.18,-0.51,-0.95,0.47,-1.44,0.73,0.66,-0.16,-0.06,-0.09,-0.32,-0.79,No
0.3,-0.26,2.51,1.98,2.37,-0.18,-0.51,-0.32,0.47,-1.12,0.27,-0.81,-0.16,-0.06,-0.09,-1.13,-0.79,No
0.3,-0.26,-0.93,-0.85,2.37,5.59,-0.51,-0.99,-2.14,0.84,1.65,0.66,-0.16,-0.06,-0.09,-0.62,-0.79,No
0.3,-0.26,1.37,-0.85,2.37,-0.18,-0.51,-0.98,0.47,0.51,-0.53,-3.75,6.16,5.37,22.95,-2.95,0.48,No
0.3,-0.26,0.22,1.27,2.37,-0.18,-0.51,2.86,0.47,0.19,-1.67,0.66,-0.16,-0.06,-0.09,-1.02,-0.79,Yes
0.3,-0.26,1.37,-0.14,-0.49,-0.18,1.64,-0.46,0.47,1.16,1.08,0.66,-0.16,-0.06,-0.09,1.25,-0.79,Yes
0.3,-0.26,1.37,-0.85,2.37,-0.18,-0.51,0.16,0.47,-1.44,1.3,0.66,-0.16,-0.06,-0.09,-1.24,-0.79,Yes
0.3,-0.26,0.22,-1.56,2.37,-0.18,-0.51,-0.99,0.47,-0.14,-1.67,0.66,-0.16,-0.06,-0.09,-0.43,-0.79,No
-1.63,-0.26,-0.93,-0.85,-0.49,-0.18,-0.51,-0.86,0.47,-0.46,-0.07,-2.28,-0.16,-0.06,-0.09,-0.67,-0.79,Yes
0.3,-0.26,-0.93,-0.14,2.37,-0.18,-0.51,-0.89,0.47,0.19,-1.67,0.66,-0.16,-0.06,-0.09,0.33,0.48,Yes
0.3,-0.26,-0.93,-0.85,-0.49,-0.18,-0.51,-0.82,0.47,1.49,-0.07,0.66,-0.16,-0.06,-0.09,0.01,0.48,Yes
2.23,-0.26,-0.93,-0.85,-0.49,-0.18,1.64,-0.47,0.47,-0.79,0.96,0.66,-0.16,-0.06,-0.09,1.59,1.76,No
0.3,-0.26,1.37,-1.56,-0.49,-0.18,-0.51,0.59,0.47,-0.46,0.05,0.66,-0.16,-0.06,-0.09,-0.2,-0.79,Yes
0.3,-0.26,0.22,-0.14,2.37,-0.18,-0.51,0.36,0.47,1.49,0.96,0.66,-0.16,-0.06,-0.09,-0.84,0.48,Yes
0.3,-0.26,1.37,1.98,-0.49,-0.18,1.64,1.29,0.47,0.84,1.76,0.66,-0.16,-0.06,-0.09,0.0,-0.79,Yes
0.3,-0.26,1.37,1.27,-0.49,-0.18,1.64,-0.01,0.47,-0.79,-0.07,0.66,-0.16,-0.06,-0.09,-0.01,-0.79,Yes
0.3,-0.26,0.22,0.56,-0.49,-0.18,-0.51,0.08,0.47,-1.44,1.53,-0.81,-0.16,-0.06,-0.09,-0.67,-0.79,No
2.23,-0.26,1.37,0.56,-0.49,-0.18,1.64,-0.92,0.47,-0.14,1.76,0.66,-0.16,-0.06,-0.09,1.02,-0.79,Yes
0.3,-0.26,-0.93,-0.14,-0.49,-0.18,-0.51,-0.57,0.47,1.16,-1.44,0.66,-0.16,-0.06,-0.09,-0.29,1.76,No
0.3,-0.26,-0.93,-0.85,-0.49,-0.18,-0.51,-0.81,0.47,0.19,0.16,0.66,-0.16,-0.06,-0.09,0.53,0.48,Yes
0.3,-0.26,0.22,-0.85,2.37,5.59,-0.51,-0.92,0.47,-1.77,1.53,0.66,-0.16,-0.06,-0.09,-0.62,0.48,No
0.3,-0.26,2.51,1.98,-0.49,-0.18,1.64,1.89,0.47,0.19,-0.98,0.66,-0.16,-0.06,-0.09,-0.59,-0.79,Yes
2.23,-0.26,-0.93,1.27,-0.49,-0.18,1.64,-0.08,0.47,0.19,-1.21,0.66,-0.16,-0.06,-0.09,1.76,1.76,No
0.3,-0.26,0.22,1.27,0.46,-0.18,2.35,2.47,0.47,0.51,0.27,-0.81,-0.16,-0.06,-0.09,0.77,-0.79,Yes
0.3,-0.26,-0.93,1.27,-0.49,-0.18,-0.51,-0.12,0.47,-1.12,-0.3,0.66,-0.16,-0.06,-0.09,-0.74,-0.79,No
-1.63,-0.26,-0.93,-0.85,-0.49,-0.18,1.64,-0.93,-2.14,1.49,1.3,-0.81,-0.16,-0.06,-0.09,-1.1,-0.79,No
0.3,-0.26,-0.93,-0.14,-0.49,5.59,1.64,-0.79,0.47,-0.14,-0.07,0.66,-0.16,-0.06,-0.09,0.93,-0.79,Yes
-1.63,-0.26,-0.93,0.56,2.37,-0.18,-0.51,-0.2,0.47,0.51,0.73,0.66,-0.16,-0.06,-0.09,1.4,-0.79,Yes
0.3,-0.26,0.22,-0.14,-0.49,-0.18,-0.51,0.54,0.47,-0.46,0.5,0.66,-0.16,-0.06,-0.09,-0.09,-0.79,No
0.3,-0.26,0.22,-0.14,2.37,-0.18,-0.51,1.74,0.47,1.49,1.42,0.66,-0.16,-0.06,-0.09,-0.65,0.48,Yes
0.3,-0.26,-0.93,-0.85,-0.49,-0.18,-0.51,-0.13,0.47,-1.44,-1.44,0.66,-0.16,-0.06,-0.09,-0.27,0.48,No
0.3,-0.26,-0.93,-0.85,2.37,-0.18,-0.51,-0.98,0.47,-1.44,-1.56,0.66,-0.16,-0.06,-0.09,-0.71,0.48,No
0.3,-0.26,0.22,1.27,-0.49,-0.18,1.64,0.82,0.47,0.84,-1.21,0.66,-0.16,-0.06,-0.09,0.84,-0.79,Yes
0.3,-0.26,-0.93,-0.14,2.37,-0.18,-0.51,-0.15,0.47,-0.46,-0.87,0.66,-0.16,-0.06,-0.09,0.0,-0.79,Yes
-1.63,-0.26,-0.93,-0.14,-0.49,-0.18,-0.51,-0.51,0.47,1.16,0.05,-0.81,-0.16,-0.06,-0.09,-1.23,-0.79,No
-3.56,4.71,-0.93,-0.14,-0.49,-0.18,0.21,-0.22,0.47,-1.77,-1.33,0.66,-0.16,-0.06,-0.09,-0.72,0.48,Yes
0.3,-0.26,-0.93,1.27,2.37,-0.18,-0.51,-0.56,0.47,1.16,1.42,0.66,-0.16,-0.06,-0.09,-0.43,0.48,No
0.3,-0.26,0.22,-0.85,-0.49,5.59,0.21,1.47,0.47,-0.14,0.27,0.66,-0.16,-0.06,-0.09,0.07,0.48,Yes
0.3,-0.26,-0.93,-0.14,2.37,-0.18,-0.51,-0.74,0.47,0.19,-0.87,0.66,-0.16,-0.06,-0.09,0.35,1.76,No
0.3,2.22,0.22,1.98,-0.49,-0.18,-0.51,-0.2,0.47,-0.46,-1.1,0.66,-0.16,-0.06,-0.09,1.02,-0.79,Yes
0.3,-0.26,0.22,-0.14,-0.49,-0.18,0.21,1.5,0.47,-0.14,0.27,0.66,-0.16,-0.06,-0.09,-0.86,-0.79,Yes
0.3,-0.26,0.22,1.27,-0.49,-0.18,-0.51,-0.92,0.47,-2.09,-0.98,0.66,-0.16,-0.06,-0.09,0.77,-0.79,No
0.3,-0.26,1.37,1.98,-0.49,-0.18,1.64,0.48,0.47,-0.14,-0.75,0.66,-0.16,-0.06,-0.09,0.83,-0.79,Yes
0.3,-0.26,0.22,1.27,-0.49,-0.18,1.64,1.82,0.47,0.19,-0.87,0.66,-0.16,-0.06,-0.09,-0.11,1.76,Yes
0.3,4.71,-0.93,-0.14,-0.49,-0.18,3.07,-0.96,0.47,0.19,0.96,0.66,-0.16,-0.06,-0.09,5.37,-0.79,Yes
0.3,2.22,-0.93,0.56,-0.49,5.59,-0.51,1.01,0.47,0.19,-0.53,0.66,-0.16,-0.06,-0.09,0.34,1.76,Yes
0.3,-0.26,0.22,0.56,-0.49,-0.18,1.64,-0.67,0.47,0.84,-1.1,0.66,-0.16,-0.06,-0.09,1.4,0.48,No
-1.63,-0.26,-0.93,-0.85,-0.49,-0.18,-0.51,1.68,0.47,0.84,0.39,0.66,-0.16,-0.06,-0.09,-0.67,-0.79,Yes
0.3,-0.26,0.22,0.56,-0.49,-0.18,-0.51,0.57,0.47,0.51,-0.07,0.66,-0.16,-0.06,-0.09,-0.14,-0.79,Yes
0.3,4.71,1.37,-0.14,-0.49,-0.18,3.07,-0.9,0.47,0.84,-0.75,0.66,-0.16,-0.06,-0.09,3.07,0.48,Yes
0.3,-0.26,0.22,-0.14,2.37,-0.18,-0.51,-0.64,0.47,-0.79,-0.41,-0.81,-0.16,-0.06,-0.09,-0.65,-0.79,No
-1.63,-0.26,-0.93,-0.85,-0.49,5.59,-0.51,-0.97,0.47,1.49,-0.98,-2.28,6.16,2.65,4.5,-1.04,-0.79,No
0.3,-0.26,0.22,-0.85,-0.49,-0.18,-0.51,-0.91,0.47,-1.77,-1.1,0.66,-0.16,-0.06,-0.09,-0.41,0.48,No
0.3,-0.26,-0.93,1.27,-0.49,-0.18,0.21,0.65,-2.14,1.49,-0.64,-0.81,-0.16,-0.06,-0.09,-1.1,-0.79,No
0.3,-0.26,-0.93,-0.14,-0.49,-0.18,-0.51,0.58,0.47,-0.14,1.53,0.66,-0.16,-0.06,-0.09,-0.29,0.48,No
-1.63,-0.26,1.37,-0.14,2.37,-0.18,-0.51,-0.85,0.47,0.51,0.27,-0.81,-0.16,-0.06,-0.09,-0.5,-0.79,No
-3.56,4.71,1.37,1.98,-0.49,-0.18,0.21,1.11,0.47,0.19,-0.98,0.66,-0.16,-0.06,-0.09,-0.96,0.48,Yes
2.23,-0.26,-0.93,-0.14,-0.49,-0.18,1.64,-0.12,0.47,-1.44,0.27,0.66,-0.16,-0.06,-0.09,1.03,-0.79,No
0.3,-0.26,-0.93,0.56,2.37,-0.18,-0.51,-0.93,0.47,-1.12,-0.3,0.66,-0.16,-0.06,-0.09,-0.41,-0.79,Yes
-1.63,-0.26,-0.93,1.98,-0.49,-0.18,-0.51,-0.85,0.47,1.16,-1.67,-2.28,-0.16,-0.06,-0.09,0.9,-0.79,Yes
2.23,-0.26,-0.93,1.27,-0.49,-0.18,1.64,0.03,0.47,0.19,-1.44,0.66,-0.16,-0.06,-0.09,1.97,-0.79,Yes
0.3,-0.26,-0.93,1.27,-0.49,-0.18,-0.51,0.15,-2.14,0.84,-0.18,0.66,-0.16,-0.06,-0.09,-0.75,0.48,Yes
0.3,4.71,-0.93,-0.85,-0.49,-0.18,3.07,-0.96,0.47,0.84,0.27,0.66,-0.16,-0.06,-0.09,4.3,1.76,No
